,Cod. Fornecedor,Cod. Prod,Nome,Margem,Quant. Frac,Pr. Venda
63,f7622210592637,f1711,361165-TRAKINAS 1/2 CHOC/MORANGO      MONDELEZ         06X126,50,6,4.5
64,f7622300830151,f4488,353893-OREO FLOWPACK                  MONDELEZ          01X90,50,1,5.99
65,f7622300990701,f3534,361217-CLUB SOCIAL ORIGINAL           MONDELEZ        01X6X24,50,1,6.5
66,f7622300992293,f800,361225-CLUB SOCIAL INTEGRAL           MONDELEZ        01X6X24,50,1,6.5
67,f7622210754813,f9641,361287-COOKIE AO LEITE                MONDELEZ         06X80G,50,6,6.99
68,f7622210560292,f192710,361149-TANG ABACAXI L10P8             MONDELEZ          10X25,50,10,1.5
69,f7622210560377,f6287,361151-TANG LARANJA L10P8             MONDELEZ          10X25,50,10,1.5
70,f7891079000427,f568,491204-MAC TALHARIM BOLONHESA         NISSIN            10X99,50,10,3.5
71,f7622210961723,f7130,361360-AMARO 90G                      MONDELEZ          17X90,50,17,6.99
72,f7622300991425,f1491,361581-LAKA 90G                       MONDELEZ          17X90,50,17,6.99
73,f7622300786595,f2060,351679-BUBBLY AERADO AO LEITE 110G    MONDELEZ         12X110,50,12,6.99
74,f7622210566393,f4430,361428-BIS BLACK XTRA                 MONDELEZ          24X45,50,24,3.2
75,f7622210566331,f7818,361429-BIS OREO XTRA                  MONDELEZ          24X45,50,24,3.5
76,f7622210592668,f1712,361166-TRAKINAS 1/2 CHOC/CHOC BRANCO  MONDELEZ         06X126,50,6,3.99
77,f7622300873554,f194304,361171-OREO CHOCOLATE FLOWPACK        MONDELEZ          06X90,50,6,4.5
78,f7622210956002,f996653,361276-HALLS CEREJA SM                MONDELEZ     05X03X28,50,15,1.2
79,f7622210956798,f998836,361279-HALLS MENTA SM                 MONDELEZ     05X03X28,50,15,1.99
80,f7622210689627,f5805,361369-LACTA INTENSE ORIGINAL 60      MONDELEZ          17X85,50,17,9.99
81,f7622300862374,f6310,361081-AO LEITE 20G                   MONDELEZ          20X20,50,20,1.99
82,f7622210661661,f1006211,361661-CLUB SOC RECH REQUEIJAO        MONDELEZ      01X4X26.5,50,1,6.5
83,f7891079001561,f7814,491185-LAMEN CREMOSO FRANGO F18       NISSIN            10X88,50,10,2.99
84,f7891079013229,f077,491274-LAMEN CREM MOLHO DE QUEIJO     NISSIN          10X88GR,50,10,2.5
85,f7891079000250,f6834,491006-LAMEN BACON                    NISSIN            10X85,50,10,2.99
86,f7891079000311,f653214,491064-LAMEN CARNE TOMATE             NISSIN            10X85,50,10,2.99
87,f7891079012963,f995513,491093-LAMEN COSTELA                  NISSIN            10X85,50,10,2.99
88,f7891079013793,f00022,491352-LAMEN CANJINHA DE GALINHA      NISSIN            10X75,50,10,2.99
89,f7891079013120,f7195,491191-CUP NOODLES BOLONHESA          NISSIN            03X72,50,3,5.2
90,f7891021006071,f4389,661072-CAFE TRADICIONAL               MELITTA          01X250,30,1,0.0
91,f7622210661777,f1493,361332-BELVITA MACA E CANELA 75G      MONDELEZ        01X3X25,50,1,5.99
92,f7622210661708,f10215,361333-BELVITA AVELA 75G              MONDELEZ        01X3X25,50,1,5.2
93,f7622210661814,f501,361335-BELVITA MEL 75G                MONDELEZ        01X3X25,50,1,6.50
94,f7622210661852,f3664,361337-BELVITA CACAU CEREAIS          MONDELEZ        01X3X25,50,1,6.50
95,f7622210661746,f1316,361338-BELVITA LEITE 75G              MONDELEZ        01X3X25,50,1,6.50
96,f7895800481004,f1862,351698-TRIDENT T2 TUTTI FRUTT SM      MONDELEZ          05X04,50,20,1.99
97,f7622210641946,f8094,361310-LAKA OREO 20G                  MONDELEZ          20X20,50,20,2.2
98,f7891079013809,f1102221,491353-LAMEN CALDINHO DE FEIJAO       NISSIN            10X75,50,10,2.99
99,f7891079006009,f1535,491015-MACARRAO T3                    NISSIN           05X500,50,5,8.5
100,f7891079006016,f1534,491016-MACARRAO T5                    NISSIN           05X500,50,5,8.5
101,f7891021008600,f4309,661105-CAPUCCINO TRADICIONAL          MELITTA          03X200,50,3,13.5
102,f7891021007450,f72760,661512-CAFE SOL GRAN DESCAF 50G       MELITTA           03X50,30,3,0.0
103,f7622300860066,f113514,361119-GEL REG ABACAXI 25G            MONDELEZ          15X25,50,15,2.50
104,f7891079001523,f694352,491184-LAMEN CREMOSO PICANHA F18      NISSIN            10X88,50,10,2.99
105,f7891079012987,f121,490361-LAMEN PROMO TRADICIONAL        NISSIN            12X06,50,72,1.99
106,f7622210561985,f2702221,361589-BUBBALOO BALA TUTTI FRUTTI     MONDELEZ         07X75G,50,7,6.99
107,f7622300862466,f7784,361080-LAKA 20G                       MONDELEZ          20X20,50,20,2.2
108,f7896035733449,f2503221,661344-CAFE VAC BJ EXFORTE            MELITTA          01X500,30,1,0.0
109,f7622210567550,f194304,361431-LACTA OREO RECHEADO            MONDELEZ          17X90,50,17,6.99
110,f7622300867119,f124316A,361086-LACTA 5STAR 40G                MONDELEZ          18X40,50,18,3.20
111,f7895800412794,f1908216,361062-TRIDENT FRESH INTENSE SM       MONDELEZ          05X04,50,20,1.99
112,f7622300989408,f7689,361476-OREO MORANGO FLOWPACK          MONDELEZ          06X90,50,6,4.5
113,f7622210561909,f0504223,361588-BUBBALOO BALA CITRICO MORANGO  MONDELEZ       07X82.5G,50,7,6.99
114,f7622210696649,f1457,361130-CLIGHT LARANJA                 MONDELEZ          15X08,50,15,1.99
115,f7622300859824,f084910,361117-GEL REG MORANGO 25G            MONDELEZ          15X25,50,15,2.2
116,f7891079000410,f4542,491208-MAC TALH CARNE COM TOMATE      NISSIN            10X99,50,10,3.5
117,f7891079013267,f88995566,491276-MAC TALH CARBONARA             NISSIN            10X99,50,10,3.5
118,f7891021007344,f6866,661771-PUCCINO CHOCOLATE 200G         MELITTA          03X200,50,3,13.5
119,f7896348300895,f1904221,661225-CAFE MELITTA GRAN SOL TRAD SAC MELITTA           03X40,30,3,5.99
120,f7891021002127,f13386,661240-COADOR BRIGITTA 103/30 48      MELITTA           06X30,50,6,5.2
121,f7622300859862,f121314,361116-GEL REG MARACUJA 25G           MONDELEZ          15X25,50,15,2.50
122,f7893333229001,f144030,351229-GEL S/SABOR INCOLOR            MONDELEZ          06X24,50,6,9.2
123,f7622210992918,f144,361422-PO ROYAL L12 P11               MONDELEZ         12X100,50,12,3.99
124,f7891021007573,f3636362,661655-CAFE COM LEITE 200G            MELITTA       01X03X200,30,3,10.99
125,f7622300862299,f6309,361082-DIAMANTE NEGRO 20G             MONDELEZ          20X20,50,20,2.2
126,f7622210543370,f0101012,361179-TANG UVA LV MAIS               MONDELEZ          15X25,50,15,1.2
127,f7622300859787,f114314,361118-GEL REG UVA 25G                MONDELEZ          15X25,50,15,2.5
128,f7622300859985,f073401,361113-GEL REG CEREJA 25G             MONDELEZ          15X25,50,15,2.2
129,f7896348300901,f02062215,661226-CAFE M SOL GRAN EXTRAFORTE SAC MELITTA           03X40,30,3,5.5
130,f7896019601740,f2715,351174-LANCY 30G                      MONDELEZ          30X30,50,30,3.5
131,f7622210644534,f132316,"361220-CLUB SOCIAL QUEIJO             MONDELEZ      01X6X23,5",50,1,6.5
132,f7622210561848,f1006221,361585-BUBBALOO BALA MIX GATO         MONDELEZ         07X75G,50,7,7.99
133,f7891079011775,f104010,491153-LAMEN PICANHA                  NISSIN            10X85,50,10,2.99
134,f7891079012581,f190316,491300-LAMEN FRANGO TOQ LIMAO         NISSIN            10X85,50,10,2.99
135,f7891079013977,f1506221,491364-LAMEN MILHO NA MANTEIGA        NISSIN            10X70,50,10,2.99
136,f7896348300918,f1506222,661227-CAFE MELITTA GRAN DESCAFEINADO MELITTA           03X40,30,3,10.5
137,f7891079013458,f11999,491351-LAMEN CAMARAO COM ALHO         NISSIN            10X85,50,10,2.99
138,f7622210570109,f1707222,361777-OURO BRANCO STICK              MONDELEZ      01X15X25G,50,15,2.99
139,f7622210570079,f2407221,361666-SONHO DE VALSA STICK           MONDELEZ      01X15X25G,50,15,2.99
140,f7622300119621,f144,352019-PO ROYAL 100G                  MONDELEZ         06X100,50,6,3.99
141,f7622300859909,f123637,361115-GEL REG LIMAO 25G              MONDELEZ          15X25,50,15,2.2
142,f7622210592750,f1394,361161-TRAKINAS CHOCOLATE             MONDELEZ         06X126,50,6,3.99
143,f7622210592781,f534,361162-TRAKINAS MORANGO               MONDELEZ         06X126,50,6,4.5
144,f7622210571489,f1109221,361624-TANG GOIABA                    MONDELEZ          18X18,50,18,1.5
145,f7622210571564,f1109222,361627-TANG LARANJA DOCINHA           MONDELEZ          18X18,50,18,1.5
146,f7622210571717,f1109223,361634-TANG MORANGO                   MONDELEZ          18X18,50,18,1.5
147,f7622210571656,f1109224,361637-TANG UVA INTENSA               MONDELEZ          18X18,50,18,1.5
148,f7891021001946,f109,661962-COADOR MELITTA 103             MELITTA           06X30,50,6,6.2
149,f7898951621879,f1409221,670350-MOLHO DE PIMENTA               DOM FIORELO      12X150,50,12,4.99
150,f7895800116258,fgenerico,351163-BUBBALOO RIO LIQ T.FRUT SM     MONDELEZ          05X10,50,1,12.2
151,f7895800116500,fgenerico,351166-BUBBALOO RIO MORANGO SM        MONDELEZ          05X10,50,1,12.2
152,f7891021000925,f2298,661516-PORTA FILTRO 102 CORES         MELITTA           01X01,50,1,11.2
153,f7891021000949,f1379,661536-PORTA FILTRO 103 CORES         MELITTA           01X01,50,1,12.2
154,f7622210568816,f2907228,"361509-CLUB SOCIAL CEBOLA SOUR CREAM  MONDELEZ      01X6X23,5",50,1,6.5
155,f7622210568847,f2909227,"361510-CLUB SOCIAL BACON PROVOLONE    MONDELEZ      01X6X23,5",50,1,6.5
156,f7622210641632,f798,"361221-CLUB SOCIAL PRESUNTO           MONDELEZ      01X6X23,5",50,1,6.5
157,f7622210641151,f10166,"361222-CLUB SOCIAL PIZZA              MONDELEZ      01X6X23,5",50,1,6.5
158,f7622210754882,f99332233,361286-COOKIE SHOT                    MONDELEZ         06X80G,50,6,6.5
159,f7622210571830,f1610223,361630-TANG LARANJA MAMAO             MONDELEZ          18X18,50,18,1.5
160,f7622210571687,f08092212,361633-TANG MARACUJA                  MONDELEZ          18X18,50,18,1.5
161,f7622210569844,f1610224,361602-FRESH MARACUJA                 MONDELEZ          15X15,50,15,0.99
162,f7891079011485,f72921,491139-LAMEN HOT CALABRESA            NISSIN            10X85,50,10,2.99
163,f7622210571748,f3080,361622-TANG ABACAXI                   MONDELEZ          18X18,50,18,1.5
164,f7622210573933,f1611222,361605-TRAKINAS TORT LIMAO            MONDELEZ         06X126,50,6,3.99
165,f7622210571991,f3080,361623-TANG ABACAXI L10 PROMO         MONDELEZ          10X18,50,10,1.5
166,f7622300859947,f175004,361112-GEL REG FRAMBOESA 25G          MONDELEZ          15X25,50,15,2.2
167,f7622210572028,f08092210,361628-TANG LARANJA L10 PROMO         MONDELEZ          10X18,50,10,1.5
168,f7622210571854,f1611223,361631-TANG LIMAO                     MONDELEZ          18X18,50,18,1.5
169,f7622210571960,f08092213,361638-TANG UVA L10 PROMO             MONDELEZ          10X18,50,10,1.5
170,f7622210571595,f08092210,361626-TANG LARANJA                   MONDELEZ          18X18,50,18,1.99
171,f7622210696601,f3117,361128-CLIGHT MARACUJA                MONDELEZ          15X08,50,15,1.99
172,f7622210696335,f2981,361129-CLIGHT LIMONADA                MONDELEZ          15X08,50,15,1.99
173,f7622210674326,f0712221,361884-LAKA 80G                       MONDELEZ          17X80,50,17,6.99
174,f7622210674364,f0712222,361885-LAKA OREO 80G                  MONDELEZ          17X80,50,17,6.99
175,f7622210833389,f7142,360356-BIS BLACK                      MONDELEZ       60X100.8,50,60,7.2
176,f7891079013847,f1712221,491365-YAKISSOBA CARNE MOLHO JAP UFO  NISSIN            03X97,50,3,7.99
177,f7891079013861,f1712222,491367-YAKISSOBA LEGUMES M ORIENT UFO NISSIN            03X95,50,3,7.99
178,f7622210674074,f2112221,361881-DIAMANTE NEGRO 80G             MONDELEZ          17X80,50,17,6.5
179,f7622210674272,f2112223,361882-DIAMANTE NEGRO LAKA 80G        MONDELEZ          17X80,50,17,6.99
180,f7622210674029,f2112224,361883-AO LEITE 80G                   MONDELEZ          17X80,50,17,6.99
181,f7622210674401,f2112222,361886-SHOT 80G                       MONDELEZ          17X80,50,17,6.99
182,f7622210571779,f08092213,361636-TANG UVA                       MONDELEZ          18X18,50,18,1.5
183,f7622210696687,f8008,361125-CLIGHT UVA                     MONDELEZ          15X08,50,15,2.2
184,f7622210569967,f2112226,361600-FRESH LIMAO                    MONDELEZ          15X15,50,15,0.99
185,f7622210674449,f1301231,361880-AMARO 80G                      MONDELEZ          17X80,50,17,6.5
186,f7622210571809,f08092211,361625-TANG GUARANA                   MONDELEZ          18X18,50,18,1.5
187,f7622210573377,f2601232,361645-LACTA AO LEITE 34G             MONDELEZ          12X34,50,12,3.5
188,f7622210569783,f0902234,361599-FRESH LARANJA                  MONDELEZ          15X15,50,15,0.99
189,f7622210571519,f0902232,361632-TANG MANGA                     MONDELEZ          18X18,50,18,1.5
190,f7622210571625,f0902233,361635-TANG TANGERINA                 MONDELEZ          18X18,50,18,1.5
191,f7622210573346,f1701235,361644-LAKA 34G                       MONDELEZ          12X34,50,12,3.5
192,f7622300989316,f7828,361584-BIS OREO                       MONDELEZ       05X100.8,50,5,8.99
