,Cod. Fornecedor,Cod. Prod,Nome,Margem,Quant. Frac,Pr. Venda
267,f000000000000525055,f1508221,"TINT BEAUTY C, 1.0 PRETO ONIX",50,1,17.2
268,f000000000000525004,f2208211,"TINT BEAUTY C, 12.1 LOURO M CL CINZA ESP",50,1,17.2
269,f000000000001837554,f3206,ALCOOL DA ILHA 46 INPM 1l,50,1,9.99
270,f000000001954764001,f72904,"DET PO TIXAN YPE CART 400g, MACIEZ",50,1,9.99
271,f000000000001953005,f99117,EXTR TOMATE ELEFANTE PT 310g,50,1,6.5
272,f000000000001913817,f3566,QUIRERA CAMPO LARGO AMARELO 500g,50,1,4.2
273,f000000000000568001,f1558,"VINAGRE DA ILHA ALCOOL 750ml, CLARO",50,1,2.99
274,f000000000001946857,f7724,MAIONESE HELLMANNS DOYPACK 200g L24P22,50,24,5.99
275,f000000001817836002,f1636,"AMAC DOWNY CONCENT 500ml, BRISA DE VERAO",50,1,16.5
276,f000000000001813162,f3810,COND NEUTROX 100ml 1 CLASSICO,50,1,5.99
277,f000000000000228005,f4719,"DES REXONA ROLLON MASC 50ml, INVISIBLE",50,1,13.20
278,f000000000001955895,f0501231,DET PO BRILHANTE SC 400g CUIDADO TOT,50,1,7.99
279,f000000001946997014,f7164,"LIMP COALA PERF 120ml, ALGODAO",50,1,13.50
280,f000000001946997007,f3510,"LIMP COALA PERF 120ml, CITRONELA",50,1,13.50
281,f000000001946997005,f15478,"LIMP COALA PERF 120ml, LAVANDA",50,1,13.50
282,f000000000001945207,f0501224,SANITIZANTE PO BRILHANTE SC 800g HIG T,50,1,17.50
